Year,"tmp,Southwest","tmp,North Central","tmp,Northeast","tmp,Southeast","prc,Southwest","prc,North Central","prc,Northeast","prc,Southeast"
16.4599990844727,7.078027343750023,4.128350830078148,-1.4441589355468523,3.3357482910156477,313.7610048575823,498.9906863528404,631.6985458809654,485.5587183527632
16.4500007629395,6.799005126953148,3.6333557128906477,-2.1657165527343523,2.9369750976562727,286.9077418665711,487.9388834311271,658.3077303190521,487.3656784099012
16.4400005340576,7.193902587890648,4.158715820312523,-1.6029113769531023,3.4350524902343977,285.0694631106876,467.0331477818479,640.4286191497022,449.4619291151025
16.4300003051758,7.065332031250023,3.9898925781250227,-1.9263977050781023,3.0331359863281477,275.8786295942173,489.48963524253486,605.6622303063364,491.29009624948594
16.4200000762939,6.879815673828148,3.7202087402343977,-2.0563415527343523,3.1256042480468977,316.4087795326509,496.5603217144121,634.8061563699048,487.5076490407082
16.4099998474121,7.338677978515648,4.480096435546898,-1.0302490234374773,3.8535095214843977,294.3980092595666,492.9878050319303,645.5103161329134,468.09201673880807
16.3999996185303,7.341912841796898,4.186944580078148,-1.8439392089843523,3.3705383300781477,301.05228029597697,483.53252740440666,634.1547386412572,482.48024153707547
16.3899993896484,6.946832275390648,4.146722412109398,-1.1674255371093523,3.6252380371093977,282.0881358900351,475.9848890856233,655.1792220221841,487.8754056392154
16.3800010681152,7.276910400390648,4.343041992187523,-1.2752441406249773,3.4438415527343977,275.85526662932125,459.53192724823566,650.4727331346771,479.6209395863116
16.3700008392334,6.618646240234398,3.6072021484375227,-2.1197570800781023,2.8235412597656477,301.38207907981496,504.10947274315276,624.569367957406,479.9197838423197
16.3600006103516,6.995416259765648,4.003411865234398,-1.6292785644531023,3.4165283203125227,266.35281486164786,485.5719405583159,652.039172308605,463.42046024605565
16.3500003814697,7.190667724609398,4.113183593750023,-1.7126525878906023,3.2912536621093977,304.6903197301276,490.1055883266281,626.6714185088063,466.8825210885075
16.3400001525879,7.152886962890648,3.9905944824218977,-1.8235534667968523,3.4507080078125227,289.849514523155,502.7589589090553,663.3128953836831,526.570918530922
16.3299999237061,7.235040283203148,4.223474121093773,-1.3704284667968523,3.4989868164062727,275.2703240993526,483.7387601952514,654.8645783510665,479.04168372525646
16.3199996948242,7.598260498046898,4.623406982421898,-0.8969177246093523,3.6828552246093977,264.442934501119,457.64487760280304,609.202587895652,457.01640264184107
16.3099994659424,7.432031250000023,4.349481201171898,-1.4851440429687273,3.5331359863281477,271.858294738081,469.0621120317928,619.4518141455774,468.04296571778536
16.2999992370605,6.873468017578148,3.9339538574218977,-1.5114196777343523,3.4160095214843977,321.87504100278375,487.1107587689494,615.1920229058305,473.3030224102208
16.2900009155273,7.117028808593773,4.030297851562523,-1.6966003417968523,3.2924743652343977,285.88498185655453,498.58186248030734,660.2266869393247,486.61038793085254
16.2800006866455,7.217095947265648,4.292962646484398,-1.1017211914062273,3.8770690917968977,303.50351472918646,487.21014941577323,621.1524362953469,464.2220004313913
16.2700004577637,7.129815673828148,4.052331542968773,-1.8220886230468523,3.3674865722656477,291.3229220347091,492.9011883803014,612.703783104962,483.9253277566513
16.2600002288818,7.385369873046898,4.538385009765648,-0.8098205566406023,3.9034057617187727,286.009584336,478.5001335605443,614.2562157052112,459.66616625037204
16.25,7.395623779296898,4.220147705078148,-1.6482910156249773,3.4656005859375227,276.6326314684875,471.52250676418817,635.5505777477788,459.9318989662038
16.2399997711182,7.137689208984398,4.228509521484398,-1.5030578613281023,3.4412170410156477,316.0843872862529,534.9910543372971,664.7187631969587,505.59170439612444
16.2299995422363,6.985406494140648,3.9774108886718977,-1.7978271484374773,3.2083679199218977,306.5345932995456,488.5919819486162,625.4211917422481,478.2638146494378
16.2200012207031,7.545129394531273,4.764093017578148,-0.6550659179687273,3.7627807617187727,271.5027518718216,460.45339171740807,621.1405587208674,465.3838737311844
16.2099990844727,7.097833251953148,4.071099853515648,-1.9914001464843523,3.3016601562500227,304.1901169709149,491.38584518715334,621.5087075034376,469.82950419049985
16.2000007629395,6.960137939453148,4.039514160156273,-1.5997375488281023,3.2938171386718977,300.56095770447655,487.93484953790767,644.4986493292504,492.61825559199224
16.1900005340576,7.614678955078148,4.797418212890648,-0.9779418945312273,3.6923767089843977,308.06797695959176,499.92733394788047,608.8352234812078,485.32542486157126
16.1800003051758,7.209222412109398,4.310174560546898,-1.2392944335937273,3.7551818847656477,325.80559372163975,509.95368759743087,623.8996296303867,502.7672508006731
16.1700000762939,7.604821777343773,4.549920654296898,-1.2042602539062273,3.8093200683593977,268.50965912927904,464.70881290616717,590.0031610650558,448.77263761122776
16.1599998474121,7.554376220703148,4.367486572265648,-1.6550048828124773,3.4430786132812727,265.31313491062747,465.1197657778994,591.2016755615923,455.1606997083013
16.1499996185303,7.432763671875023,4.496392822265648,-1.1261657714843523,3.7667785644531477,278.2984612892392,470.4435523805728,639.5499587696918,470.1188800027012
16.1399993896484,7.238275146484398,4.291070556640648,-1.4594177246093523,3.5517211914062727,308.1065510635028,503.20330345243747,647.4775674192301,502.1189705445295
16.1300010681152,7.385125732421898,4.500573730468773,-1.3472961425781023,3.4720703125000227,282.88180438096333,485.12232954323053,623.5757416206411,460.6857607747372
16.1200008392334,7.120050048828148,4.250604248046898,-1.0177978515624773,4.154595947265648,310.71104542590433,519.0302274726832,679.3755220257935,477.68338223619367
16.1100006103516,7.614709472656273,4.697045898437523,-1.0670837402343523,3.6697326660156477,294.55788029153496,488.76426280486385,636.2786954738908,499.19355756600226
16.1000003814697,7.242059326171898,4.597863769531273,-0.6934875488281023,3.9328552246093977,307.1841061341729,496.88062404129596,660.477404608173,501.4757886812049
16.0900001525879,7.798760986328148,4.812432861328148,-0.8288024902343523,4.179925537109398,279.3131535128168,490.2697453701421,642.836685322834,456.34526365745387
16.0799999237061,6.998162841796898,4.180810546875023,-1.4727844238281023,3.4378295898437727,298.89736893551344,488.06141293766814,616.726919275834,483.9337317008585
16.0699996948242,7.513604736328148,4.556451416015648,-1.1534484863281023,3.6367736816406477,296.02840244891127,493.48027616247236,614.0749706418092,463.5186183143958
16.0599994659424,7.855676269531273,4.879205322265648,-0.6791748046874773,4.005151367187523,290.7186504330639,492.90298122173226,624.6743052074066,486.16329809902936
